PID,MS SubClass,MS Zoning,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
905426200,20,RL,11479,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,1987,Gable,CompShg,Wd Sdng,Plywood,TA,TA,CBlock,104.0,387.0,172.0,663.0,GasA,Ex,Y,SBrkr,1074,0,0,1074,1.0,0.0,1,0,3,1,Gd,6,Typ,1,1.0,467.0,Y,0,52,52,0,0,0,0,6,2010,WD ,Normal,144500
905451320,20,RL,9571,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,739.0,0.0,405.0,1144.0,GasA,TA,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,TA,6,Typ,0,1.0,596.0,Y,44,0,0,0,0,0,0,6,2010,WD ,Normal,129000
905452110,50,RL,9350,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1947,1979,Gable,CompShg,WdShing,Wd Shng,TA,TA,CBlock,192.0,0.0,564.0,756.0,GasA,Ex,Y,SBrkr,1169,0,362,1531,0.0,0.0,1,0,3,1,TA,8,Typ,1,1.0,209.0,Y,0,0,0,0,0,0,0,6,2010,WD ,Normal,127000
905452160,20,RL,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1954,1998,Gable,CompShg,WdShing,Wd Shng,TA,TA,CBlock,954.0,0.0,218.0,1172.0,GasA,TA,Y,SBrkr,1172,0,0,1172,1.0,0.0,1,0,3,1,TA,5,Typ,0,1.0,366.0,Y,240,0,0,0,0,0,0,6,2010,WD ,Normal,128000
905453040,20,RL,10420,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,36.0,0.0,1176.0,1212.0,GasA,Ex,Y,SBrkr,1212,0,0,1212,0.0,0.0,2,0,3,1,Gd,6,Typ,0,2.0,460.0,Y,100,22,0,0,0,0,0,3,2010,WD ,Normal,186000
905453080,20,RL,17485,Pave,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1346.0,0.0,162.0,1508.0,GasA,Ex,Y,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,Gd,5,Typ,2,2.0,572.0,Y,0,0,0,0,0,0,0,1,2010,Con,Partial,308030
905475510,20,RL,11200,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Fa,CBlock,0.0,0.0,1250.0,1250.0,GasA,Ex,Y,SBrkr,1298,0,0,1298,0.0,0.0,2,0,3,1,TA,5,Typ,0,2.0,504.0,N,0,144,0,0,0,0,0,6,2010,COD,Normal,114000
905478190,20,RL,11100,Pave,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,0.0,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,930,0,0,930,0.0,0.0,1,0,2,1,Gd,6,Typ,0,1.0,308.0,Y,0,0,0,0,0,0,0,4,2010,WD ,Abnorml,84900
906201030,60,RL,9206,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,0.0,0.0,741.0,741.0,GasA,TA,Y,SBrkr,977,755,0,1732,0.0,0.0,2,1,3,1,Gd,7,Typ,1,2.0,476.0,Y,192,46,0,0,0,0,0,6,2010,WD ,Normal,178000
906201120,20,RL,11980,Pave,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1Story,7,5,1987,1987,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,1433.0,0.0,0.0,1433.0,GasA,Ex,Y,SBrkr,1433,0,0,1433,1.0,0.0,1,1,1,1,Gd,4,Typ,2,2.0,528.0,Y,0,278,0,0,266,0,0,6,2010,WD ,Normal,270000
906204230,60,RL,12361,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,PConc,860.0,0.0,86.0,946.0,GasA,Ex,Y,SBrkr,964,838,0,1802,0.0,1.0,2,1,3,1,Gd,8,Typ,1,4.0,1017.0,Y,450,92,0,0,0,0,0,5,2010,WD ,Normal,218000
906223090,60,RL,9938,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,750.0,0.0,300.0,1050.0,GasA,Ex,Y,SBrkr,1062,887,0,1949,1.0,0.0,2,1,3,1,Gd,8,Typ,1,2.0,574.0,Y,156,90,0,0,0,0,0,6,2010,WD ,Normal,236000
906225210,85,RL,9069,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,747.0,0.0,189.0,936.0,GasA,Ex,Y,SBrkr,996,0,0,996,1.0,0.0,1,0,2,1,Gd,5,Typ,0,2.0,564.0,Y,120,0,0,0,0,0,0,4,2010,WD ,Normal,147000
906378100,20,RL,10475,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,1694.0,1694.0,GasA,Ex,Y,SBrkr,1694,0,0,1694,0.0,0.0,2,0,3,1,Gd,7,Typ,0,3.0,776.0,Y,160,33,0,0,0,0,0,2,2010,WD ,Normal,245350
906380190,20,RL,6762,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,686.0,0.0,501.0,1187.0,GasA,Ex,Y,SBrkr,1208,0,0,1208,1.0,0.0,2,0,2,1,Gd,6,Typ,0,2.0,632.0,Y,105,61,0,0,0,0,0,2,2010,WD ,Normal,206000
906385010,20,RL,10402,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0.0,0.0,1226.0,1226.0,GasA,Ex,Y,SBrkr,1226,0,0,1226,0.0,0.0,2,0,3,1,Gd,6,Typ,0,3.0,740.0,Y,0,36,0,0,0,0,0,5,2010,WD ,Normal,198900
906385020,20,RL,7360,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2010,2010,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,24.0,0.0,1198.0,1222.0,GasA,Ex,Y,SBrkr,1222,0,0,1222,0.0,0.0,2,0,2,1,Gd,6,Typ,0,2.0,615.0,Y,0,54,0,0,0,0,0,3,2010,WD ,Normal,187000
906402200,60,RL,12376,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,Plywood,Plywood,TA,TA,PConc,1470.0,0.0,203.0,1673.0,GasA,Gd,Y,SBrkr,1699,1523,0,3222,1.0,0.0,3,0,5,1,Gd,11,Typ,2,3.0,594.0,Y,367,0,0,0,0,0,0,5,2010,WD ,Normal,320000
906425045,50,RL,14235,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1.5Fin,6,8,1900,1993,Gable,CompShg,Wd Sdng,Plywood,TA,TA,PConc,0.0,0.0,676.0,676.0,GasA,TA,Y,SBrkr,831,614,0,1445,0.0,0.0,2,0,3,1,TA,6,Typ,0,2.0,484.0,N,0,59,0,0,0,0,0,3,2010,WD ,Normal,138500
906477110,80,RL,8816,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,504.0,0.0,506.0,1010.0,GasA,Gd,Y,SBrkr,1052,0,0,1052,1.0,0.0,1,0,3,1,TA,6,Typ,0,2.0,440.0,Y,0,0,0,0,0,0,0,6,2010,WD ,Normal,155000
907125090,85,RL,11105,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,TA,Gd,PConc,870.0,0.0,0.0,870.0,GasA,Gd,Y,SBrkr,965,0,0,965,1.0,0.0,1,0,2,1,TA,4,Typ,0,2.0,580.0,Y,71,0,0,0,0,0,0,7,2010,WD ,Normal,159000
907180050,60,RL,9337,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,353.0,0.0,525.0,878.0,GasA,Ex,Y,SBrkr,892,800,0,1692,0.0,0.0,2,1,3,1,TA,8,Typ,1,2.0,513.0,Y,0,39,0,0,0,0,0,4,2010,WD ,Normal,191000
907185060,60,RL,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,505.0,0.0,299.0,804.0,GasA,Ex,Y,SBrkr,804,878,0,1682,0.0,0.0,2,1,3,1,Gd,7,Typ,0,2.0,523.0,Y,0,77,0,0,0,0,0,6,2010,WD ,Normal,200500
907200280,20,RL,15240,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,Gd,Gd,CBlock,198.0,688.0,140.0,1026.0,GasA,Ex,Y,SBrkr,1026,0,0,1026,1.0,0.0,1,1,3,1,TA,5,Typ,0,1.0,308.0,Y,316,85,0,0,0,0,0,6,2010,WD ,Normal,150000
907200290,60,RL,10900,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,7,1977,1977,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,378.0,0.0,311.0,689.0,GasA,Ex,Y,SBrkr,689,703,0,1392,0.0,0.0,1,1,3,1,TA,6,Typ,0,1.0,299.0,Y,0,36,0,0,0,0,450,3,2010,WD ,Normal,161750
907200340,20,RL,10650,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,182.0,712.0,0.0,894.0,GasA,TA,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,TA,5,Typ,0,1.0,308.0,Y,365,0,0,0,0,0,0,2,2010,WD ,Normal,128200
907203070,20,RL,7480,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,480.0,0.0,396.0,876.0,GasA,TA,Y,SBrkr,876,0,0,876,1.0,0.0,1,0,3,1,TA,5,Typ,0,2.0,484.0,Y,0,0,0,0,0,0,0,6,2010,WD ,Normal,127000
907250030,20,RL,10389,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,CemntBd,CmentBd,Gd,TA,PConc,1682.0,0.0,296.0,1978.0,GasA,Ex,Y,SBrkr,1978,0,0,1978,1.0,0.0,2,1,3,1,Gd,8,Typ,1,3.0,850.0,Y,188,25,0,0,0,0,0,5,2010,WD ,Normal,318000
907252120,20,RL,11423,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1358.0,0.0,223.0,1581.0,GasA,Ex,Y,SBrkr,1601,0,0,1601,1.0,0.0,2,0,3,1,Gd,6,Typ,1,2.0,670.0,Y,180,0,0,0,0,0,2000,5,2010,WD ,Normal,272000
907262050,60,RL,9548,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,483.0,0.0,458.0,941.0,GasA,Ex,Y,SBrkr,941,888,0,1829,1.0,0.0,2,1,3,1,Gd,7,Typ,1,2.0,613.0,Y,192,39,0,0,0,0,0,1,2010,WD ,Normal,237000
907280040,60,RL,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,1040.0,1040.0,GasA,Ex,Y,SBrkr,1044,1054,0,2098,0.0,0.0,2,1,4,1,Gd,9,Typ,1,2.0,621.0,Y,331,38,0,0,0,0,0,4,2010,WD ,Normal,240000
907290040,20,RL,12137,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0.0,0.0,1649.0,1649.0,GasA,Ex,Y,SBrkr,1661,0,0,1661,0.0,0.0,2,0,3,1,Gd,6,Typ,0,2.0,598.0,Y,0,34,0,0,0,0,0,5,2010,WD ,Normal,224900
907290170,120,RM,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,672.0,0.0,176.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,2.0,420.0,Y,140,0,0,0,0,0,0,4,2010,WD ,Normal,143750
907290240,120,RM,4426,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,662.0,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,3,Typ,0,2.0,420.0,Y,160,0,0,0,0,0,0,5,2010,WD ,Normal,143000
907401090,20,RL,10635,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,370.0,972.0,315.0,1657.0,GasA,Ex,Y,SBrkr,1668,0,0,1668,1.0,0.0,2,0,3,1,Gd,8,Typ,1,2.0,502.0,Y,0,262,0,0,0,0,0,5,2010,WD ,Normal,232000
907410080,20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,712.0,0.0,761.0,1473.0,GasA,Ex,Y,SBrkr,1484,0,0,1484,1.0,0.0,2,0,3,1,Gd,7,Typ,0,2.0,606.0,Y,0,35,0,144,0,0,0,5,2010,WD ,Normal,213000
907414030,20,RL,8773,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,24.0,0.0,1390.0,1414.0,GasA,Ex,Y,SBrkr,1414,0,0,1414,0.0,0.0,2,0,3,1,Gd,6,Typ,0,2.0,494.0,Y,132,105,0,0,0,0,0,5,2010,WD ,Normal,185500
908102060,30,RL,8777,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,3,6,1945,2007,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,0.0,0.0,0.0,0.0,GasA,TA,N,SBrkr,640,0,0,640,0.0,0.0,1,0,2,1,TA,5,Min1,0,1.0,240.0,N,0,0,0,0,0,0,0,4,2010,ConLD,Normal,84900
908102110,20,RL,8842,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,0.0,0.0,381.0,381.0,GasA,Ex,Y,SBrkr,992,0,0,992,0.0,0.0,1,0,3,1,TA,6,Typ,0,1.0,319.0,Y,60,0,56,0,0,0,0,1,2010,Oth,Abnorml,155891
908102130,90,RL,9825,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,1965,Hip,CompShg,AsphShn,AsphShn,TA,TA,CBlock,0.0,0.0,0.0,0.0,GasA,TA,N,SBrkr,1664,0,0,1664,0.0,0.0,2,0,4,2,TA,8,Typ,0,0.0,0.0,Y,0,0,0,0,0,0,0,5,2010,WD ,Normal,100000
908102170,20,RL,10044,Pave,IR1,Low,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,1070.0,0.0,126.0,1196.0,GasA,TA,Y,SBrkr,1196,0,0,1196,1.0,0.0,1,0,3,1,TA,6,Typ,0,1.0,336.0,Y,257,0,168,0,0,0,0,6,2010,WD ,Normal,144000
908102300,50,RL,11792,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,0.0,0.0,744.0,744.0,GasA,Ex,N,FuseF,792,328,0,1120,0.0,0.0,1,0,2,1,Fa,5,Typ,0,2.0,480.0,P,0,0,0,0,160,0,0,6,2010,WD ,Abnorml,64000
908103350,80,RL,6305,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,528.0,0.0,480.0,1008.0,GasA,TA,Y,SBrkr,1096,0,0,1096,1.0,0.0,1,0,3,1,TA,5,Typ,1,1.0,352.0,Y,0,0,0,0,0,0,0,6,2010,WD ,Normal,125200
908152080,80,RL,7819,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,422.0,127.0,480.0,1029.0,GasA,TA,Y,SBrkr,1117,0,0,1117,1.0,0.0,1,0,3,1,TA,6,Typ,1,2.0,672.0,Y,144,0,0,0,0,0,0,3,2010,WD ,Abnorml,107000
908203100,20,RL,6410,Pave,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1958,Hip,CompShg,WdShing,Wd Shng,TA,TA,CBlock,0.0,0.0,960.0,960.0,GasA,Ex,Y,SBrkr,960,0,0,960,0.0,0.0,1,0,3,1,TA,5,Typ,0,0.0,0.0,Y,0,0,0,0,0,0,0,5,2010,WD ,Normal,90000
908208020,20,RM,8546,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0.0,0.0,1121.0,1121.0,GasA,Ex,Y,SBrkr,1121,0,0,1121,0.0,0.0,2,0,2,1,TA,5,Typ,0,2.0,440.0,Y,132,64,0,0,0,0,0,3,2010,WD ,Normal,140000
908225320,50,RL,8741,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,94.0,0.0,641.0,735.0,GasA,TA,Y,FuseA,798,689,0,1487,0.0,0.0,1,1,3,1,TA,7,Typ,1,1.0,220.0,Y,0,140,0,0,0,0,0,4,2010,WD ,Normal,113000
908226130,190,RL,12180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,TA,Fa,BrkTil,348.0,0.0,324.0,672.0,Grav,Fa,N,FuseA,672,252,0,924,1.0,0.0,1,0,2,1,Fa,5,Typ,0,1.0,280.0,Y,0,0,0,0,0,0,0,7,2010,WD ,Normal,80000
908275300,20,RL,8562,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,5,6,1957,2002,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,383.0,0.0,833.0,1216.0,GasA,Ex,Y,FuseA,1526,0,0,1526,0.0,0.0,1,0,4,1,TA,7,Min2,1,1.0,364.0,Y,116,78,0,0,0,0,0,5,2010,WD ,Normal,144500
909100080,30,RL,4853,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,TA,TA,BrkTil,133.0,0.0,974.0,1107.0,GasA,Fa,N,FuseA,1296,0,0,1296,0.0,0.0,2,0,2,1,Fa,5,Typ,1,1.0,260.0,Y,0,0,36,0,0,0,0,5,2010,WD ,Normal,104000
909100110,70,RL,6858,Pave,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,0.0,0.0,806.0,806.0,GasA,TA,N,FuseF,841,806,0,1647,1.0,0.0,1,1,4,1,Fa,6,Typ,0,1.0,216.0,Y,0,66,136,0,0,0,0,5,2010,WD ,Normal,128000
909101070,30,RL,8212,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,TA,Fa,BrkTil,203.0,0.0,661.0,864.0,GasA,TA,N,FuseF,864,0,0,864,1.0,0.0,1,0,2,1,TA,5,Typ,0,1.0,200.0,Y,0,0,96,0,0,0,0,6,2010,WD ,Normal,58500
909176140,50,RL,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,BrkTil,218.0,0.0,808.0,1026.0,GasA,TA,Y,SBrkr,1026,665,0,1691,0.0,0.0,2,0,3,1,Gd,6,Typ,1,1.0,308.0,Y,0,0,242,0,0,0,0,5,2010,WD ,Normal,127000
909176150,30,RL,7890,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,238.0,0.0,618.0,856.0,GasA,TA,Y,SBrkr,856,0,0,856,1.0,0.0,1,0,2,1,TA,4,Typ,1,2.0,399.0,Y,0,0,0,0,166,0,0,3,2010,WD ,Normal,126000
909177100,90,RH,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,4,6,1967,1967,Flat,Tar&Grv,Plywood,CBlock,TA,TA,Slab,0.0,0.0,0.0,0.0,GasA,TA,Y,SBrkr,862,1788,0,2650,0.0,0.0,3,0,6,2,TA,10,Min2,0,0.0,0.0,Y,0,0,0,0,0,0,500,2,2010,WD ,Normal,160000
909250030,50,RL,9839,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,2,1931,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0.0,0.0,894.0,894.0,GasA,Ex,Y,SBrkr,894,772,0,1666,1.0,0.0,1,0,3,1,TA,7,Typ,1,0.0,0.0,N,0,156,0,0,0,0,0,5,2010,WD ,Normal,100000
909250060,50,RL,9638,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,0.0,0.0,804.0,804.0,GasA,Ex,Y,SBrkr,1699,748,0,2447,0.0,0.0,2,0,4,1,Gd,10,Min2,1,1.0,336.0,Y,272,0,42,0,116,0,0,3,2010,WD ,Normal,169000
909281080,50,RL,10452,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,6,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,Gd,BrkTil,426.0,252.0,850.0,1528.0,GasA,Ex,Y,SBrkr,1225,908,0,2133,1.0,0.0,1,1,4,1,TA,8,Typ,2,1.0,312.0,Y,0,0,86,0,0,0,0,7,2010,WD ,Normal,257500
909426080,90,RL,15600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1950,1991,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,375.0,0.0,657.0,1032.0,GasA,Ex,Y,SBrkr,1102,1075,0,2177,0.0,0.0,2,1,5,2,TA,11,Typ,0,2.0,484.0,Y,0,0,0,0,0,0,0,3,2010,WD ,Normal,215000
909427230,70,RL,9042,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1941,2006,Gable,CompShg,CemntBd,CmentBd,Ex,Gd,Stone,275.0,0.0,877.0,1152.0,GasA,Ex,Y,SBrkr,1188,1152,0,2340,0.0,0.0,2,0,4,1,Gd,9,Typ,2,1.0,252.0,Y,0,60,0,0,0,0,2500,5,2010,WD ,Normal,266500
909428280,20,RL,17500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,Gd,Gd,PConc,1406.0,0.0,496.0,1902.0,GasA,TA,Y,SBrkr,1902,0,0,1902,1.0,0.0,2,0,3,1,Ex,7,Typ,2,2.0,567.0,Y,0,207,162,0,0,0,0,5,2010,WD ,Normal,335000
909452114,80,RL,19645,Pave,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,7,6,1994,2007,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,343.0,0.0,80.0,423.0,GasA,Ex,Y,SBrkr,896,756,0,1652,1.0,0.0,2,1,3,1,Gd,6,Typ,0,2.0,473.0,Y,0,0,0,0,0,0,0,6,2010,WD ,Normal,203135
